[2026-06-01 10:21:10.066275] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 2606:4700:9c62:7db9:32dd:4cb:5ff2:75c4
[2026-06-01 10:21:15.614874] DNS SPOOF DETECTED | Domain: tzm.protechts.net. | Trusted IP: 64:ff9b::2224:49f6 | Received IP: 34.36.73.246
[2026-06-01 10:21:15.612295] DNS SPOOF DETECTED | Domain: tzm.protechts.net. | Trusted IP: 64:ff9b::2224:49f6 | Received IP: 34.36.73.246
[2026-06-01 10:21:17.453283] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 142.251.156.119
[2026-06-01 10:21:17.454405] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 142.251.156.119
[2026-06-01 10:21:17.477228] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 2001:4860:4829:7700::
[2026-06-01 10:21:17.480793] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 2001:4860:4829:7700::
[2026-06-01 10:21:17.505828] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 142.251.152.119
[2026-06-01 10:21:17.508988] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 142.251.152.119
[2026-06-01 10:21:17.517843] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 2001:4860:482a:7700::
[2026-06-01 10:21:17.521957] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 2001:4860:482a:7700::
[2026-06-01 10:23:54.016425] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 2404:6800:4007:83f::2003
[2026-06-01 10:23:54.015837] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 2404:6800:4007:83f::2003
[2026-06-01 10:23:54.036139] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 142.250.182.67
[2026-06-01 10:23:54.037195] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 142.250.182.67
[2026-06-01 10:23:57.907389] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 2001:4860:4826:7700::
[2026-06-01 10:23:57.917286] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 142.251.151.119
[2026-06-01 10:23:57.933205] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 2606:4700:9c62:7db9:35dd:4cd:5ff2:75c4
[2026-06-01 10:23:58.556258] DNS SPOOF DETECTED | Domain: lens.google.com. | Trusted IP: 2404:6800:4007:830::200e | Received IP: 142.251.43.206
[2026-06-01 10:23:58.563011] DNS SPOOF DETECTED | Domain: lens.google.com. | Trusted IP: 2404:6800:4007:830::200e | Received IP: 142.251.43.206
[2026-06-01 10:26:03.806005] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 2001:4860:482a:7700::
[2026-06-01 10:26:03.808523] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 2001:4860:482a:7700::
[2026-06-01 10:26:03.977649] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 142.251.156.119
[2026-06-01 10:26:03.985357] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 142.251.156.119
[2026-06-01 10:28:24.215634] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 2606:4700:9c62:7db9:3add:4cd:5ff2:75c4
[2026-06-01 10:28:24.216073] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 2606:4700:9c62:7db9:3add:4cd:5ff2:75c4
[2026-06-01 10:28:24.225607] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 104.18.32.47
[2026-06-01 10:28:24.224966] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 104.18.32.47
[2026-06-01 10:28:24.236698] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 2606:4700:9c62:7db9:3add:4cd:5ff2:75c4
[2026-06-01 10:28:24.237045] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 2606:4700:9c62:7db9:3add:4cd:5ff2:75c4
[2026-06-01 10:28:53.944750] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 2404:6800:4007:835::2003
[2026-06-01 10:28:53.944986] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 2404:6800:4007:835::2003
[2026-06-01 10:28:53.957550] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 142.250.182.67
[2026-06-01 10:28:53.958004] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 142.250.182.67
[2026-06-01 10:29:10.527548] DNS SPOOF DETECTED | Domain: events.launchdarkly.com. | Trusted IP: 64:ff9b::369c:2765 | Received IP: 64:ff9b::22c7:3c85
[2026-06-01 10:29:10.537939] DNS SPOOF DETECTED | Domain: events.launchdarkly.com. | Trusted IP: 64:ff9b::369c:2765 | Received IP: 44.198.36.103
[2026-06-01 10:29:10.538389] DNS SPOOF DETECTED | Domain: events.launchdarkly.com. | Trusted IP: 64:ff9b::369c:2765 | Received IP: 44.198.36.103
[2026-06-01 10:29:15.865654] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 142.251.150.119
[2026-06-01 10:29:15.866675] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 142.251.150.119
[2026-06-01 10:29:15.907133] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 2001:4860:482b:7700::
[2026-06-01 10:29:15.907888] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 2001:4860:482b:7700::
[2026-06-01 10:33:34.701387] DNS SPOOF DETECTED | Domain: array603.prod.do.dsp.mp.microsoft.com. | Trusted IP: 64:ff9b::4891:2362 | Received IP: 72.145.35.98
[2026-06-01 10:33:34.706091] DNS SPOOF DETECTED | Domain: array603.prod.do.dsp.mp.microsoft.com. | Trusted IP: 64:ff9b::4891:2362 | Received IP: 72.145.35.98
[2026-06-01 10:33:34.729477] DNS SPOOF DETECTED | Domain: array603.prod.do.dsp.mp.microsoft.com. | Trusted IP: 64:ff9b::4891:2362 | Received IP: 72.145.35.98
[2026-06-01 10:33:34.732317] DNS SPOOF DETECTED | Domain: array603.prod.do.dsp.mp.microsoft.com. | Trusted IP: 64:ff9b::4891:2362 | Received IP: 72.145.35.98
[2026-06-01 10:33:34.803497] DNS SPOOF DETECTED | Domain: array516.prod.do.dsp.mp.microsoft.com. | Trusted IP: 72.153.5.137 | Received IP: 64:ff9b::4899:589
[2026-06-01 10:33:34.835384] DNS SPOOF DETECTED | Domain: array516.prod.do.dsp.mp.microsoft.com. | Trusted IP: 72.153.5.137 | Received IP: 64:ff9b::4899:589
[2026-06-01 10:33:34.846239] DNS SPOOF DETECTED | Domain: clientservices.googleapis.com. | Trusted IP: 2404:6800:4007:830::200e | Received IP: 2404:6800:4007:82f::200e
[2026-06-01 10:33:34.849112] DNS SPOOF DETECTED | Domain: clientservices.googleapis.com. | Trusted IP: 2404:6800:4007:830::200e | Received IP: 142.250.77.142
[2026-06-01 10:33:34.876780] DNS SPOOF DETECTED | Domain: clientservices.googleapis.com. | Trusted IP: 2404:6800:4007:830::200e | Received IP: 2404:6800:4007:82f::200e
[2026-06-01 10:33:34.879476] DNS SPOOF DETECTED | Domain: clientservices.googleapis.com. | Trusted IP: 2404:6800:4007:830::200e | Received IP: 142.250.77.142
[2026-06-01 10:33:35.082336] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 2404:6800:4007:835::2003
[2026-06-01 10:33:35.082428] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 2404:6800:4007:835::2003
[2026-06-01 10:33:35.088102] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 142.250.182.67
[2026-06-01 10:33:35.088507] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 142.250.182.67
[2026-06-01 10:33:35.097371] DNS SPOOF DETECTED | Domain: api.gamma.app. | Trusted IP: 2606:4700:9c60:7c5c:7ffd:4cd:a425:8b48 | Received IP: 2606:4700:9c60:7c5c:7fc6:4cc:a425:8b48
[2026-06-01 10:33:35.098114] DNS SPOOF DETECTED | Domain: api.gamma.app. | Trusted IP: 2606:4700:9c60:7c5c:7ffd:4cd:a425:8b48 | Received IP: 2606:4700:9c60:7c5c:7fc6:4cc:a425:8b48
[2026-06-01 10:33:35.100206] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 104.18.32.47
[2026-06-01 10:33:35.101123] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 104.18.32.47
[2026-06-01 10:33:35.109052] DNS SPOOF DETECTED | Domain: tzm.protechts.net. | Trusted IP: 64:ff9b::2224:49f6 | Received IP: 34.36.73.246
[2026-06-01 10:33:35.109858] DNS SPOOF DETECTED | Domain: tzm.protechts.net. | Trusted IP: 64:ff9b::2224:49f6 | Received IP: 34.36.73.246
[2026-06-01 10:33:35.114208] DNS SPOOF DETECTED | Domain: api.gamma.app. | Trusted IP: 2606:4700:9c60:7c5c:7ffd:4cd:a425:8b48 | Received IP: 104.18.10.200
[2026-06-01 10:33:35.115064] DNS SPOOF DETECTED | Domain: api.gamma.app. | Trusted IP: 2606:4700:9c60:7c5c:7ffd:4cd:a425:8b48 | Received IP: 104.18.10.200
[2026-06-01 10:33:35.116802] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 2606:4700:9c62:7db9:42dd:4cc:5ff2:75c4
[2026-06-01 10:33:35.118328] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 2606:4700:9c62:7db9:42dd:4cc:5ff2:75c4
[2026-06-01 10:33:35.124670] DNS SPOOF DETECTED | Domain: nexus-websocket-a.intercom.io. | Trusted IP: 64:ff9b::1261:2434 | Received IP: 64:ff9b::1261:2412
[2026-06-01 10:33:35.126008] DNS SPOOF DETECTED | Domain: nexus-websocket-a.intercom.io. | Trusted IP: 64:ff9b::1261:2434 | Received IP: 64:ff9b::1261:2412
[2026-06-01 10:33:35.128627] DNS SPOOF DETECTED | Domain: nexus-websocket-a.intercom.io. | Trusted IP: 64:ff9b::1261:2434 | Received IP: 18.97.36.13
[2026-06-01 10:33:35.130191] DNS SPOOF DETECTED | Domain: nexus-websocket-a.intercom.io. | Trusted IP: 64:ff9b::1261:2434 | Received IP: 18.97.36.13
[2026-06-01 10:33:35.927744] DNS SPOOF DETECTED | Domain: ws.chatgpt.com. | Trusted IP: 2606:4700:9c61:d8b7:9ac6:4cb:ccf5:ac50 | Received IP: 2606:4700:83b1:d8b7:9a16:4ca:ccf5:ac50
[2026-06-01 10:33:35.941867] DNS SPOOF DETECTED | Domain: ws.chatgpt.com. | Trusted IP: 2606:4700:9c61:d8b7:9ac6:4cb:ccf5:ac50 | Received IP: 172.64.148.235
[2026-06-01 10:33:35.944473] DNS SPOOF DETECTED | Domain: ws.chatgpt.com. | Trusted IP: 2606:4700:9c61:d8b7:9ac6:4cb:ccf5:ac50 | Received IP: 172.64.148.235
[2026-06-01 10:33:36.762609] DNS SPOOF DETECTED | Domain: signalrp2-relayhub-prod-as03-2.service.signalr.net. | Trusted IP: 20.192.44.82 | Received IP: 2603:1040:a06:3::13
[2026-06-01 10:33:36.765137] DNS SPOOF DETECTED | Domain: signalrp2-relayhub-prod-as03-2.service.signalr.net. | Trusted IP: 20.192.44.82 | Received IP: 2603:1040:a06:3::13
[2026-06-01 10:33:37.596050] DNS SPOOF DETECTED | Domain: api-iam.intercom.io. | Trusted IP: 64:ff9b::3659:23b | Received IP: 54.89.2.59
[2026-06-01 10:33:37.596091] DNS SPOOF DETECTED | Domain: api-iam.intercom.io. | Trusted IP: 64:ff9b::3659:23b | Received IP: 54.89.2.59
[2026-06-01 10:33:37.600360] DNS SPOOF DETECTED | Domain: api-iam.intercom.io. | Trusted IP: 64:ff9b::3659:23b | Received IP: 64:ff9b::36a5:1572
[2026-06-01 10:33:37.600403] DNS SPOOF DETECTED | Domain: api-iam.intercom.io. | Trusted IP: 64:ff9b::3659:23b | Received IP: 64:ff9b::36a5:1572
[2026-06-01 10:33:46.537789] DNS SPOOF DETECTED | Domain: events.launchdarkly.com. | Trusted IP: 64:ff9b::369c:2765 | Received IP: 64:ff9b::2cc5:6a0c
[2026-06-01 10:33:46.537969] DNS SPOOF DETECTED | Domain: events.launchdarkly.com. | Trusted IP: 64:ff9b::369c:2765 | Received IP: 64:ff9b::2cc5:6a0c
[2026-06-01 10:33:46.542583] DNS SPOOF DETECTED | Domain: events.launchdarkly.com. | Trusted IP: 64:ff9b::369c:2765 | Received IP: 3.212.128.202
[2026-06-01 10:33:46.542811] DNS SPOOF DETECTED | Domain: events.launchdarkly.com. | Trusted IP: 64:ff9b::369c:2765 | Received IP: 3.212.128.202
[2026-06-01 10:34:14.664023] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 142.251.150.119
[2026-06-01 10:34:14.664149] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 142.251.150.119
[2026-06-01 10:34:14.675681] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 2001:4860:4829:7700::
[2026-06-01 10:34:14.680462] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 2001:4860:4829:7700::
[2026-06-01 10:34:49.052015] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 2404:6800:4007:835::2003
[2026-06-01 10:34:49.054133] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 2404:6800:4007:835::2003
[2026-06-01 10:34:49.063451] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 142.250.182.67
[2026-06-01 10:34:49.064939] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 142.250.182.67
[2026-06-01 10:34:49.793884] DNS SPOOF DETECTED | Domain: wopi.workzone.cloud. | Trusted IP: 2606:4700:83b4:4466:4e98:4ca:7639:8d7a | Received IP: 172.66.149.152
[2026-06-01 10:34:49.801884] DNS SPOOF DETECTED | Domain: wopi.workzone.cloud. | Trusted IP: 2606:4700:83b4:4466:4e98:4ca:7639:8d7a | Received IP: 172.66.149.152
[2026-06-01 10:35:06.605076] DNS SPOOF DETECTED | Domain: media-blr1-2.cdn.whatsapp.net. | Trusted IP: 2a03:2880:f317:120:face:b00c:0:167 | Received IP: 57.144.53.32
[2026-06-01 10:35:06.605060] DNS SPOOF DETECTED | Domain: media-blr1-2.cdn.whatsapp.net. | Trusted IP: 2a03:2880:f317:120:face:b00c:0:167 | Received IP: 57.144.53.32
[2026-06-01 10:36:03.935838] DNS SPOOF DETECTED | Domain: safebrowsing.googleapis.com. | Trusted IP: 142.251.43.234 | Received IP: 142.251.220.106
[2026-06-01 10:36:03.936179] DNS SPOOF DETECTED | Domain: safebrowsing.googleapis.com. | Trusted IP: 142.251.43.234 | Received IP: 142.251.220.106
[2026-06-01 10:36:03.942319] DNS SPOOF DETECTED | Domain: safebrowsing.googleapis.com. | Trusted IP: 142.251.43.234 | Received IP: 2404:6800:4007:82f::200a
[2026-06-01 10:36:09.036757] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 2001:4860:4827:7700::
[2026-06-01 10:36:09.036968] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 2001:4860:4827:7700::
[2026-06-01 10:36:09.791834] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 142.251.152.119
[2026-06-01 10:36:09.792266] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 142.251.152.119
[2026-06-01 10:36:09.799127] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 2606:4700:9c62:7cbc:c2fd:4cc:5ff2:75c4
[2026-06-01 10:36:09.800455] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 2606:4700:9c62:7cbc:c2fd:4cc:5ff2:75c4
[2026-06-01 10:36:36.383871] DNS SPOOF DETECTED | Domain: sdmntprkoreacentral.oaiusercontent.com. | Trusted IP: 2606:4700:9c63:c0c9:e8c6:4cb:1768:85e2 | Received IP: 2606:4700:9c63:c0c9:e8c6:4cd:1768:85e2
[2026-06-01 10:36:36.383877] DNS SPOOF DETECTED | Domain: sdmntprkoreacentral.oaiusercontent.com. | Trusted IP: 2606:4700:9c63:c0c9:e8c6:4cb:1768:85e2 | Received IP: 2606:4700:9c63:c0c9:e8c6:4cd:1768:85e2
[2026-06-01 10:36:36.386969] DNS SPOOF DETECTED | Domain: sdmntprkoreacentral.oaiusercontent.com. | Trusted IP: 2606:4700:9c63:c0c9:e8c6:4cb:1768:85e2 | Received IP: 104.18.43.204
[2026-06-01 10:36:37.100295] DNS SPOOF DETECTED | Domain: sdmntprjapaneast.oaiusercontent.com. | Trusted IP: 2606:4700:83b3:c0c9:e8c6:4d1:1768:85e2 | Received IP: 172.64.144.52
[2026-06-01 10:38:53.824849] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 2404:6800:4007:83f::2003
[2026-06-01 10:38:53.825523] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 2404:6800:4007:83f::2003
[2026-06-01 10:38:53.842491] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 142.251.222.195
[2026-06-01 10:38:53.848030] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 142.251.222.195
[2026-06-01 10:39:31.832600] DNS SPOOF DETECTED | Domain: servedbyadbutler.com. | Trusted IP: 148.113.35.213 | Received IP: 64:ff9b::9471:23d5
[2026-06-01 10:39:31.926012] DNS SPOOF DETECTED | Domain: servedbyadbutler.com. | Trusted IP: 148.113.35.213 | Received IP: 64:ff9b::9471:23d5
[2026-06-01 10:39:34.805406] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 104.18.32.47
[2026-06-01 10:39:34.805893] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 104.18.32.47
[2026-06-01 10:39:34.882162] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 2606:4700:9c62:7db9:49dd:4cb:5ff2:75c4
[2026-06-01 10:39:34.880617] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 2606:4700:9c62:7db9:49dd:4cb:5ff2:75c4
[2026-06-01 10:41:34.861182] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 104.18.32.47
[2026-06-01 10:41:34.862308] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 104.18.32.47
[2026-06-01 10:41:34.874212] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 2606:4700:9c62:7cbc:c2c6:4cd:5ff2:75c4
[2026-06-01 10:41:34.874924] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 2606:4700:9c62:7cbc:c2c6:4cd:5ff2:75c4
[2026-06-01 10:41:46.462259] DNS SPOOF DETECTED | Domain: tzm.protechts.net. | Trusted IP: 64:ff9b::2224:49f6 | Received IP: 34.36.73.246
[2026-06-01 10:41:46.462561] DNS SPOOF DETECTED | Domain: tzm.protechts.net. | Trusted IP: 64:ff9b::2224:49f6 | Received IP: 34.36.73.246
[2026-06-01 10:42:34.086388] DNS SPOOF DETECTED | Domain: a.nel.cloudflare.com. | Trusted IP: 35.190.80.1 | Received IP: 2600:1901:0:47fc::
[2026-06-01 10:42:34.086587] DNS SPOOF DETECTED | Domain: a.nel.cloudflare.com. | Trusted IP: 35.190.80.1 | Received IP: 2600:1901:0:47fc::
[2026-06-01 10:43:34.901464] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 2606:4700:9c62:7cbc:c2c6:4cb:5ff2:75c4
[2026-06-01 10:43:34.901763] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 2606:4700:9c62:7cbc:c2c6:4cb:5ff2:75c4
[2026-06-01 10:43:53.852027] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 2404:6800:4007:835::2003
[2026-06-01 10:43:53.851738] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 2404:6800:4007:835::2003
[2026-06-01 10:43:57.221079] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 2001:4860:482d:7700::
[2026-06-01 10:43:57.221059] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 2001:4860:482d:7700::
[2026-06-01 10:43:57.238642] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 142.251.151.119
[2026-06-01 10:43:57.238805] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 142.251.151.119
[2026-06-01 10:44:10.447386] DNS SPOOF DETECTED | Domain: events.launchdarkly.com. | Trusted IP: 64:ff9b::369c:2765 | Received IP: 44.197.106.12
[2026-06-01 10:44:10.447363] DNS SPOOF DETECTED | Domain: events.launchdarkly.com. | Trusted IP: 64:ff9b::369c:2765 | Received IP: 44.197.106.12
[2026-06-01 10:44:10.461410] DNS SPOOF DETECTED | Domain: events.launchdarkly.com. | Trusted IP: 64:ff9b::369c:2765 | Received IP: 64:ff9b::3414:d3de
[2026-06-01 10:44:10.461980] DNS SPOOF DETECTED | Domain: events.launchdarkly.com. | Trusted IP: 64:ff9b::369c:2765 | Received IP: 64:ff9b::3414:d3de
[2026-06-01 10:44:51.333607] DNS SPOOF DETECTED | Domain: docs.google.com. | Trusted IP: 2404:6800:4007:837::200e | Received IP: 2404:6800:4007:80c::200e
[2026-06-01 10:44:51.333867] DNS SPOOF DETECTED | Domain: docs.google.com. | Trusted IP: 2404:6800:4007:837::200e | Received IP: 2404:6800:4007:80c::200e
[2026-06-01 10:44:51.337766] DNS SPOOF DETECTED | Domain: docs.google.com. | Trusted IP: 2404:6800:4007:837::200e | Received IP: 142.250.183.174
[2026-06-01 10:44:51.531336] DNS SPOOF DETECTED | Domain: optimizationguide-pa.googleapis.com. | Trusted IP: 2001:4860:4802:36::223 | Received IP: 2001:4860:4802:38::223
[2026-06-01 10:44:51.531828] DNS SPOOF DETECTED | Domain: optimizationguide-pa.googleapis.com. | Trusted IP: 2001:4860:4802:36::223 | Received IP: 2001:4860:4802:38::223
[2026-06-01 10:44:51.536413] DNS SPOOF DETECTED | Domain: optimizationguide-pa.googleapis.com. | Trusted IP: 2001:4860:4802:36::223 | Received IP: 216.239.34.223
[2026-06-01 10:44:51.599957] DNS SPOOF DETECTED | Domain: fonts.googleapis.com. | Trusted IP: 2404:6800:4007:83f::200a | Received IP: 172.217.24.170
[2026-06-01 10:44:51.604382] DNS SPOOF DETECTED | Domain: fonts.gstatic.com. | Trusted IP: 2404:6800:4007:835::2003 | Received IP: 2404:6800:4007:83e::2003
[2026-06-01 10:44:51.604359] DNS SPOOF DETECTED | Domain: fonts.gstatic.com. | Trusted IP: 2404:6800:4007:835::2003 | Received IP: 2404:6800:4007:83e::2003
[2026-06-01 10:44:51.609815] DNS SPOOF DETECTED | Domain: fonts.gstatic.com. | Trusted IP: 2404:6800:4007:835::2003 | Received IP: 172.217.24.163
[2026-06-01 10:44:51.611871] DNS SPOOF DETECTED | Domain: fonts.gstatic.com. | Trusted IP: 2404:6800:4007:835::2003 | Received IP: 172.217.24.163
[2026-06-01 10:44:52.999570] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 2404:6800:4007:835::2003
[2026-06-01 10:44:53.000392] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 2404:6800:4007:835::2003
[2026-06-01 10:44:53.097383] DNS SPOOF DETECTED | Domain: content-autofill.googleapis.com. | Trusted IP: 2001:4860:4802:32::223 | Received IP: 216.239.32.223
[2026-06-01 10:44:53.098065] DNS SPOOF DETECTED | Domain: content-autofill.googleapis.com. | Trusted IP: 2001:4860:4802:32::223 | Received IP: 216.239.32.223
[2026-06-01 10:44:54.036130] DNS SPOOF DETECTED | Domain: peoplestackwebexperiments-pa.clients6.google.com. | Trusted IP: 2404:6800:4007:808::200a | Received IP: 142.251.222.170
[2026-06-01 10:44:54.040628] DNS SPOOF DETECTED | Domain: peoplestackwebexperiments-pa.clients6.google.com. | Trusted IP: 2404:6800:4007:808::200a | Received IP: 142.251.222.170
[2026-06-01 10:44:54.053970] DNS SPOOF DETECTED | Domain: peoplestack-pa.clients6.google.com. | Trusted IP: 2404:6800:4007:81b::200a | Received IP: 142.250.207.74
[2026-06-01 10:44:54.056845] DNS SPOOF DETECTED | Domain: peoplestack-pa.clients6.google.com. | Trusted IP: 2404:6800:4007:81b::200a | Received IP: 142.250.207.74
[2026-06-01 10:44:54.481540] DNS SPOOF DETECTED | Domain: appsgenaiserver-pa.clients6.google.com. | Trusted IP: 2404:6800:4007:80f::200a | Received IP: 142.250.77.138
[2026-06-01 10:44:54.498457] DNS SPOOF DETECTED | Domain: appsgenaiserver-pa.clients6.google.com. | Trusted IP: 2404:6800:4007:80f::200a | Received IP: 142.250.77.138
[2026-06-01 10:44:54.544116] DNS SPOOF DETECTED | Domain: ogads-pa.clients6.google.com. | Trusted IP: 2404:6800:4007:834::200a | Received IP: 2404:6800:4007:838::200a
[2026-06-01 10:44:54.544158] DNS SPOOF DETECTED | Domain: ogads-pa.clients6.google.com. | Trusted IP: 2404:6800:4007:834::200a | Received IP: 2404:6800:4007:838::200a
